"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SH3BP1",1339.67093457276,0.380630345600659,0.124845179233974,3.04881892866136,0.00229742908983651,0.0341281066299712
"PIK3IP1",77.8665275977768,-0.960330094491181,0.287526537055777,-3.33997030091483,0.000837873496611229,0.0172025902272993
"PATZ1",515.102035086212,0.441402043740033,0.124322988077941,3.55044590356297,0.00038457916388149,0.0100303189490981
"TFIP11",1084.19788199695,0.588231945598779,0.132612740905334,4.43571214638185,9.17684063599801e-06,0.000607473142908333
"ANKRD54",570.995692674116,0.59389722290267,0.149155509702442,3.98173171133583,6.84149798406236e-05,0.00294975461519089
"MICALL1",3895.36556294004,0.668990261037808,0.192757016798137,3.47064025035417,0.00051921911377592,0.0124802545518578
"PICK1",848.233045789471,0.593754452620897,0.139072844869414,4.26937734090661,1.96019409251635e-05,0.00116572404717449
"TIMP3",19316.229363242,1.21184511149717,0.217458725207942,5.57275919988201,2.50736034532822e-08,6.52717937443274e-06
"TTLL1",18.1603033311274,-1.12714424494353,0.426477363014608,-2.64291693462034,0.0082195197436028,0.0772511675085067
"TTLL12",1732.94645627207,0.406989365851246,0.12765139191038,3.18828772456302,0.00143118049354014,0.0248449916499262
"PDGFB",299.289413045456,1.3345484739076,0.30090476123702,4.43511916668008,9.20213719416117e-06,0.000607473142908333
"ASCC2",1862.4251035887,0.390399960377435,0.146924464168315,2.65714741644521,0.00788049749041465,0.0750360413217743
"APOL4",19.0541169084007,-1.77667809775322,0.585520801931193,-3.03435521315945,0.00241050428334555,0.0350819911364119
"APOL1",173.485356840097,0.856542814580999,0.330889028024067,2.58861050696036,0.00963640220666462,0.0852265649008665
"NCF4",18.3103658250952,1.25165264304245,0.43681801050691,2.86538698711153,0.00416499908514932,0.0508085697416491
"ST13",8625.74536960082,-0.330920250646829,0.0836089080910682,-3.95795445966577,7.55943655852033e-05,0.00315098326881888
"L3MBTL2",897.879578968293,0.357232797803363,0.131562234496054,2.71531415661747,0.00662129270277571,0.067270968645211
"PHF5A",681.74483572365,0.396178966930211,0.119410985276806,3.31777655139375,0.000907370412079588,0.018185536459882
"FKBP3",1654.58906178283,-0.723229721614475,0.224226845991753,-3.22543769643478,0.00125780209211833,0.0228633813943846
"SDR39U1",445.830173257467,-0.569586770800043,0.215243664915317,-2.64624174200033,0.00813916280120988,0.0767573678525583
"PRMT5",4084.44768730582,0.577326916203051,0.0906996660574524,6.36525955715593,1.94959762196749e-10,1.03456147654944e-07
"GSTZ1",383.90743249845,-0.890481134703374,0.257220097456291,-3.46194229575973,0.000536292125377747,0.0125198349472704
"ASB2",41.1955805030787,2.38639031405444,0.662526185506378,3.60195621887834,0.000315831563702969,0.00879171903130583
"SRSF5",3112.8119555223,-0.961916964827358,0.1605409122442,-5.9917247970049,2.07627068322835e-09,7.95730739347263e-07
"RPS6KA5",68.1104556459197,-1.0273799896912,0.318898668255585,-3.22165029823138,0.00127454593968627,0.0230470646524921
"ACIN1",3404.01269970891,0.34659486232099,0.123954404515863,2.79614801648001,0.00517157092599096,0.0580070994531029
"APEX1",2745.30687409502,-0.556795399039525,0.201639755191261,-2.76133740844602,0.00575651713248082,0.0621460617189655
"SRP54",2654.86248976284,-0.26321746807768,0.0875582788423364,-3.00619737571187,0.00264537224878268,0.0370883867407902
"DCAF11",1340.40035419748,-0.53356261253144,0.175493710885668,-3.04035175869664,0.00236301986080507,0.0345826410139295
"NFATC4",34.0696798044634,-1.42066498276648,0.512474405223124,-2.77216767957015,0.00556843443887057,0.0606853791098714
"PYGB",2511.94820072457,0.346048353356205,0.102023882112258,3.39183675617679,0.000694257900415488,0.0150135991411167
"BIRC7",14.8910913860629,2.02594845004863,0.687380898529851,2.94734470274292,0.00320515698618618,0.0422768173407368
"ARFGAP1",1894.10014692834,0.378311054834365,0.125626744324851,3.01138946860002,0.00260055061531064,0.0369513870643058
"TRIB3",1279.98310743348,0.439548534956887,0.15766893416429,2.78779416685142,0.00530682497608315,0.0588677880505252
"SNPH",171.676963776119,0.790684982563923,0.252380187666188,3.13291225383241,0.00173081176417611,0.0280941293062797
"SEC23B",2869.62556619479,0.418242002740052,0.149992955820877,2.78841096537573,0.00529673045080817,0.0588397665296298
"FERMT1",718.416055561174,1.14145615035552,0.249518243021325,4.57464006051841,4.77039393616969e-06,0.000361632555699633
"HCK",10.1733649709352,-2.15358587104614,0.708886937537139,-3.0379821619062,0.0023816805243979,0.0348093709694044
"NOP56",3760.2155323574,0.511055182093517,0.129346537170371,3.95105422436143,7.7807691192234e-05,0.0032237619080458
"E2F1",886.683686546367,-0.513463422753859,0.169151137030533,-3.03553042425706,0.00240112997088679,0.0349824606212514
"APMAP",2565.32692088286,-0.345405193559346,0.112862462793426,-3.06040808440931,0.00221035594419336,0.0332928831463273
"CEP192",570.496008929946,-0.375978225062583,0.138215236633052,-2.72023717660571,0.00652351072835891,0.0666702796438281
"SMAD7",561.445169692621,0.570060278013568,0.190668551307338,2.98979708035171,0.00279162833496711,0.0382356583470839
"ANKRD12",489.134331207183,-0.861626713679551,0.29040418217512,-2.96699140909744,0.00300729361765481,0.0403222838122288
"CSTF2",932.805246429473,0.508603478854276,0.13957017026466,3.64407006088648,0.000268360318274381,0.00807885260570978
"STS",14753.3651897578,-0.728725233483629,0.253254720799216,-2.87743988022783,0.00400916296394414,0.0495587459261584
"ATP11C",851.548429464094,-0.442223887088725,0.135686149689931,-3.25916748392736,0.00111739681219943,0.0211488095092001
"ABCD1",444.616454983199,-0.921697461388488,0.292244794109707,-3.1538541659787,0.00161129582841194,0.0269467255086054
"SMARCA1",1700.84641223128,-0.67235818168705,0.140019476446788,-4.80189041374233,1.57174706976256e-06,0.000166810725550108
"RBBP7",5556.65215747451,-0.574225524551706,0.157594961091099,-3.6436794715776,0.000268768090600912,0.00807885260570978
"CAB39L",549.997035365243,-0.678574681447473,0.219099385890698,-3.09710900689604,0.00195417999711464,0.0306732894427654
"SLC25A15",206.286113196106,0.446437376297445,0.161697619203079,2.76093970027324,0.00576353166544743,0.0621731402565897
"FLT1",41.4792398257498,1.4896979958716,0.563055737795806,2.64573806085933,0.00815129084988886,0.07681923487426
"PHKB",1237.70214392488,-0.69426101825112,0.147847472303411,-4.69579227452984,2.65575326415697e-06,0.000231907770794771
"LYRM1",457.91443003466,-0.473659520934032,0.134762916623381,-3.51476157389617,0.000440148966205799,0.0111222257998927
"POLR2C",1534.88528473007,0.366189383829973,0.119386688849217,3.06725471122214,0.00216034684436372,0.0327182276747379
"MMP15",557.669047666018,0.673369993990176,0.232762577195875,2.89294783595525,0.00381644675535952,0.0475663803637162
"ESRP2",1592.02350742966,0.543330614244501,0.193785033847009,2.80378006215616,0.00505073457794412,0.0572470753902067
"HCFC1R1",334.238110912517,-1.16051561492652,0.455930235451786,-2.54537980745355,0.0109158935755495,0.09205781397424
"SEC14L5",7.04909207404876,-4.47304280057037,1.16683263690829,-3.8334913329322,0.000126337254306525,0.00464820026044567
"CRISPLD2",1240.73181386266,0.908455525171622,0.281656736777491,3.2253995965639,0.00125796951320192,0.0228633813943846
"SLC7A5",14631.5134066464,0.469309779750366,0.147342588330454,3.18516041470519,0.00144673788209137,0.02498203073744
"FBXO31",592.804305898355,0.501113796230365,0.120641221269875,4.15375268051515,3.27066674136802e-05,0.001674324669352
"CAPN15",1096.35097569743,0.625014294706739,0.156960248457132,3.98199098721125,6.83403719169956e-05,0.00294975461519089
"DNAJA3",2123.12480610263,0.467681897042992,0.119960784696527,3.89862318945411,9.67411810236355e-05,0.00377044653837034
"QPRT",2349.74302071493,-0.883785972848013,0.244764146952154,-3.61076564461368,0.000305294431518959,0.00872042915541085
"TMC5",483.780243850289,-0.870602084559804,0.311993803396356,-2.79044671747469,0.00526353629604808,0.058659943680594
"KNOP1",1037.69028440464,0.245022947518559,0.0949605871536986,2.58025939879644,0.00987261254235919,0.0866100740118196
"LACTB",386.145439859579,-0.502233685262596,0.197191402687114,-2.54693500030271,0.0108673673069021,0.0918766396634367
"CD276",8240.68511171163,0.467688502161389,0.138270533369794,3.38241627310854,0.000718511765899903,0.0154412879036152
"GABPB1",670.042463016358,0.35175038336338,0.11725364607739,2.99990998259634,0.00270059405797933,0.0373726000431512
"BMF",362.438839268703,-1.19913407801015,0.340038608154281,-3.52646449330859,0.000421147631640101,0.0107584098970166
"PDGFRL",127.969951798876,-1.14053554737542,0.414370140687692,-2.75245592137159,0.00591501085956492,0.063399394317513
"CALB1",74.3064842421666,-1.87715278395948,0.657541907259145,-2.85480326536765,0.00430634956917291,0.0519359309491946
"STK3",793.205103240369,-0.391056649138098,0.125962934667625,-3.10453745913407,0.00190576793994573,0.0301881518569819
"RAB2A",2935.07251719669,-0.56211219507318,0.144001127223402,-3.90352635365919,9.48012222247308e-05,0.00372641727360288
"EMC2",666.508367402346,-0.431937094934375,0.131360169692906,-3.28818922771003,0.00100834040522294,0.019566909382364
"BNIP3L",1259.87280435456,-0.981770413746512,0.207490818176136,-4.73163305430267,2.22720755962861e-06,0.000211187795788606
"ECH1",849.470629383134,-0.579097196798176,0.220259623960369,-2.62915729349639,0.00855967589136334,0.0793928076733757
"CD37",12.0595221104474,-2.2883357423397,0.836759525597087,-2.73475911816697,0.00624259403760703,0.0653483079945859
"TBC1D17",636.030293186804,-0.638948390750365,0.188149606920656,-3.39595921143653,0.000683885499349714,0.0149533569485388
"TLE6",6.83678088624941,-3.43652158276288,1.15653259774291,-2.97140053766717,0.00296444878869514,0.0399029267684164
"YJU2B",269.977498050501,0.551613633860667,0.179379944564694,3.07511319171875,0.00210422677684881,0.0321136813406672
"C19orf44",121.129516288628,0.830183972204996,0.190893464868652,4.34893867517266,1.36797955518972e-05,0.000857909723770572
"NUMBL",375.244300631164,0.96879240115474,0.332348582480967,2.91498881662966,0.00355701288512463,0.045237358275925
"TGFB1",2070.66464723906,0.546998591397512,0.15045890967343,3.63553472894872,0.00027740461727911,0.00819561350021389
"CDC37",7058.16944188853,0.503745768999647,0.160938750673487,3.13004647352861,0.00174778649994829,0.0282367802573612
"GRWD1",1704.12748665389,0.696588616143756,0.135183850336878,5.15289817835385,2.56491246965551e-07,3.88880190591616e-05
"CAPS",83.1170543754414,-1.20101834842597,0.437841399875088,-2.74304428217296,0.00608724759965263,0.064258420147213
"BCAT2",1321.12554168258,-0.820662823475018,0.295985585511358,-2.7726445598937,0.00556028167960838,0.0606444318842346
"PLEKHA4",168.867463684964,-0.534534075589514,0.211044411588885,-2.53280374289554,0.0113154286944779,0.0940475721070555
"SLC5A5",99.3987702147278,-0.606408620737532,0.196468920562216,-3.08653714288362,0.00202502645397847,0.0315277676645943
"ISYNA1",1379.12998478896,-0.71606579327231,0.261448992011741,-2.73883554785384,0.00616572062110715,0.0648122822437627
"TMEM59L",46.4689128910804,1.05904212454547,0.408615943390341,2.59177876359512,0.00954811513625241,0.0846628178244695
"GSK3A",1799.05278149325,0.338861746963817,0.123567406272177,2.74232305416706,0.00610063089428294,0.0643504621165304
"ZNF574",386.468815290596,0.425003936761473,0.122750177397852,3.4623488598633,0.000535482574506498,0.0125198349472704
"GRIK5",5.8841651200233,-2.51851715761159,0.806586692038638,-3.12243827287315,0.00179359712707649,0.0289091817316289
"SMG9",787.530027636008,0.42348615690605,0.140991069204108,3.00363816869127,0.00266772385447765,0.0370883867407902
"RUNDC3B",6.18363245689142,-2.80974507982849,0.888988011036181,-3.16061076746527,0.00157438730225682,0.026554794143322
"PIK3CG",27.5495910208863,-2.96573043868642,0.739705390736202,-4.00934003703114,6.08886837175174e-05,0.00272753626380061
"ITGB8",21.3577891966283,-1.19585760589334,0.446717994641779,-2.67698552607511,0.00742878440915165,0.0722813388526553
"ATP6V0A4",49.9522917686095,-1.23577884329809,0.420430385474372,-2.93931857923105,0.00328934778026935,0.0430273291407525
"H2AZ2",1366.80040936134,-0.56443041475456,0.219763160589339,-2.56835774131081,0.010218164323535,0.0884441738844493
"LFNG",10.5372599356746,-1.48889724941955,0.49645538237037,-2.99905550889725,0.00270817961648036,0.0374021563249044
"MINDY4",87.2340198802122,1.0628153855169,0.231754574986283,4.58595212448259,4.51922158969743e-06,0.000347801993151229
"MOSPD3",247.72957736117,-0.795659638339748,0.256507749597049,-3.10189317706642,0.00192287332593123,0.0302852548834169
"IMPDH1",1391.2551315945,0.543368429099144,0.165894688146501,3.27538172059672,0.00105519289934058,0.0202201339336139
"SERPINE1",7157.9980865341,2.02794083063652,0.36815896869516,5.50832928999124,3.62255300708883e-08,8.44348968195098e-06
"PLOD3",2023.95468454273,0.285242675055947,0.0758239185972361,3.76190891123827,0.000168621462476581,0.00574437115503553
"GLCCI1",563.590662296057,-0.503107677459849,0.187358703506297,-2.68526451157333,0.00724724253240121,0.070915039162794
"CEP41",246.037489296219,0.595182703412456,0.216565401811389,2.74828157422308,0.00599085364177461,0.0638926572873793
"ANKMY2",516.002629965696,-0.732207021706876,0.149447372890398,-4.8994305322708,9.61148251114289e-07,0.000112381037462914
"RARRES2",8.81870457276705,-2.20896023912654,0.780917683308263,-2.82867232531929,0.00467415291969033,0.0549592256724869
"TBL2",823.195211349209,0.424766921720332,0.122592971012324,3.46485543349489,0.000530516579788753,0.0125198349472704
"LIMK1",653.800128198679,0.607223746158628,0.174353564877954,3.48271483054378,0.000496356788987074,0.0120993544481531
"TGFBR1",742.778236822897,-0.873484023838234,0.225255910477384,-3.87774075267131,0.00010543097619827,0.00398555443224301
"DOCK8",159.000107005209,-1.26462055754787,0.456555134284578,-2.7699185981766,0.00560703038153169,0.0610096200110353
"TESK1",552.278823748468,0.858025318059822,0.15977068938167,5.37035498426198,7.85818025544259e-08,1.52703257724425e-05
"CREB3",1237.90984684241,0.358781860512909,0.131952706075074,2.71901858768081,0.00654759285624376,0.0668174102349077
"RIGI",609.832691211849,-0.780210315910575,0.261373371169899,-2.98504133155715,0.00283540009218932,0.0387710753933955
"DVL1",3466.20075072682,0.793723836804845,0.153157648233287,5.18239765340259,2.19051571138465e-07,3.47385577815794e-05
"DNMBP",642.08809274843,0.65669758968971,0.239106066880762,2.74646979165608,0.00602404333738673,0.0641090463887895
"MICU1",1416.43289593079,-0.348186497255126,0.0931360288897114,-3.73847265559751,0.00018514162542057,0.00618498548650752
"PPP3CB",697.434223411334,-0.561228321223593,0.17296558509544,-3.24473981869813,0.00117557981457973,0.0219478683379655
"TWNK",619.414425970115,0.478950110691829,0.139080992683612,3.44367768341551,0.000573859378961784,0.0131085063767148
"LHPP",98.9544175974354,-1.02247877727589,0.363153865266165,-2.81555251112773,0.00486934385687691,0.0561045586296095
"LARP4B",1383.397868337,0.427627762409853,0.170385995868544,2.50975885799779,0.0120813631424266,0.0977060769496247
"EDRF1",425.204961832897,0.336388403047781,0.129609747429683,2.59539432580317,0.00944824518745741,0.084047349356125
"DKK1",157.237215523048,1.61916923209217,0.53061892122459,3.05147285052589,0.00227721641481237,0.0340367919917098
"CCDC6",2833.77362959949,-0.384697108652047,0.144599342504741,-2.66043470176521,0.00780398578014614,0.0746222350340351
"PPIF",2812.54244599377,0.398419773598954,0.139198154219397,2.86224897042087,0.0042064633159227,0.0511335457002515
"TSPAN14",4707.5514041808,0.838756796764489,0.252817146413676,3.31764205340749,0.000907807404413835,0.018185536459882
"GIT1",1607.4341239149,0.579403215553032,0.168068141039536,3.4474303813281,0.000565946243974705,0.0130139338801984
"UBTF",1582.21906887133,0.544200094197795,0.121086487637221,4.49430902503536,6.97962091159516e-06,0.000493835024191171
"PSMD3",5546.05412213288,0.375366223100762,0.0946702826296377,3.96498470981905,7.34006519357041e-05,0.00309096379389933
"RAPGEFL1",59.6363603218774,0.784203887612194,0.295926107349762,2.64999899682837,0.00804920098559807,0.076273918954874
"RAD51C",487.652586845549,-0.604562839541797,0.240096905919833,-2.51799512878211,0.0118024953353241,0.0965258020992688
"FTSJ3",2407.44634151513,0.374960618046796,0.092624311225171,4.04818792266386,5.16156975245302e-05,0.00238174507941787
"AKAP10",439.84405922143,0.52850576285543,0.198517215983087,2.66226664643764,0.00776163659682797,0.074366180643358
"PSMD11",3779.81013570811,0.380757088147024,0.142398746581375,2.67387949183553,0.00749793894117975,0.0726468143057984
"MLX",1089.01772822772,0.79468708840741,0.113201998138678,7.02008004694296,2.21741170694875e-12,3.0593629320772e-09
"DLX4",273.038466927436,-1.07187025832091,0.289990446424136,-3.69622610516351,0.000218828100365652,0.006988822455428
"PPP1R9B",1995.68845554942,0.404834581337995,0.161693344215165,2.50371827797243,0.0122895847374712,0.0985810468737731
"FAM20A",206.713237753724,1.45136275677547,0.344231813928226,4.21623655353973,2.48413182319675e-05,0.0013630337939087
